Name,Price,Location,Fuel Type,Transmission,Kms Driven,Year,Company Name
Creta ,12.67 Lakh,mumbai,Petrol,Automatic,32719,2018,Hyundai
City ,15.75 Lakh,mumbai,Petrol,Automatic,11539,2021,Honda
Polo ,3.75 Lakh,mumbai,Petrol,Manual,32000,2013,Volkswagen
3 Series GT ,31.50 Lakh,mumbai,Diesel,Automatic,19000,2017,BMW
Swift ,2.45 Lakh,mumbai,Petrol,Manual,52200,2010,Maruti
City ,13.95 Lakh,mumbai,Petrol,Automatic,23383,2020,Honda
Innova ,6.13 Lakh,mumbai,Diesel,Manual,148000,2011,Toyota
City ,3.95 Lakh,mumbai,Petrol,Manual,66600,2013,Honda
Polo ,5.25 Lakh,mumbai,Petrol,Manual,39000,2017,Volkswagen
Baleno ,6.55 Lakh,mumbai,Petrol,Manual,39000,2016,Maruti
Wagon R ,3.50 Lakh,mumbai,CNG,Manual,70000,2014,Maruti
Innova Crysta ,18.95 Lakh,mumbai,Diesel,Automatic,48000,2019,Toyota
Alto 800 ,1.85 Lakh,mumbai,Petrol,Manual,14200,2012,Maruti
Ertiga ,5.65 Lakh,mumbai,CNG,Manual,74000,2013,Maruti
WR-V ,7.75 Lakh,mumbai,Diesel,Manual,63000,2017,Honda
City ,70000,mumbai,Petrol,Manual,100000,2005,Honda
Santro Xing ,1.20 Lakh,mumbai,Petrol,Manual,72000,2006,Hyundai
Zen Estilo ,2.25 Lakh,mumbai,Petrol,Manual,72000,2012,Maruti
Swift ,2.25 Lakh,mumbai,Petrol,Manual,77250,2008,Maruti
Scorpio ,3.75 Lakh,mumbai,Diesel,Manual,94000,2011,Mahindra
Swift ,2.10 Lakh,mumbai,Petrol,Manual,65000,2010,Maruti
Innova ,8.25 Lakh,mumbai,Diesel,Manual,118000,2014,Toyota
Ertiga ,11.75 Lakh,mumbai,Petrol,Automatic,29000,2020,Maruti
City ,1.45 Lakh,mumbai,Petrol,Manual,71000,2007,Honda
E-Class ,7.95 Lakh,mumbai,Petrol,Automatic,83919,2010,Mercedes-Benz
C-Class ,63.75 Lakh,mumbai,Petrol,Automatic,17000,2017,Mercedes-Benz
Jazz ,6.25 Lakh,mumbai,Petrol,Manual,28000,2017,Honda
Wagon R ,3.50 Lakh,mumbai,CNG,Manual,61000,2014,Maruti
Ertiga ,7.30 Lakh,mumbai,CNG,Manual,50100,2014,Maruti
XF ,36.00 Lakh,mumbai,Petrol,Automatic,15500,2017,Jaguar
Wagon R ,3.35 Lakh,mumbai,CNG,Manual,88000,2014,Maruti
Thar ,17.55 Lakh,mumbai,Petrol,Automatic,7635,2021,Mahindra
City ,3.45 Lakh,mumbai,Petrol,Automatic,62000,2011,Honda
Ertiga ,5.95 Lakh,mumbai,Petrol,Manual,46519,2014,Maruti
Eeco ,4.10 Lakh,mumbai,Petrol,Manual,33000,2016,Maruti
City ,1.50 Lakh,mumbai,Petrol,Manual,80000,2007,Honda
Gloster ,37.50 Lakh,mumbai,Diesel,Automatic,31000,2021,MG
Gypsy ,3.50 Lakh,mumbai,Petrol,Manual,15000,2003,Maruti
XUV500 ,9.65 Lakh,mumbai,Diesel,Manual,68000,2017,Mahindra
Ciaz ,7.75 Lakh,mumbai,Petrol,Automatic,54300,2017,Maruti
Compass ,16.25 Lakh,mumbai,Petrol,Automatic,14000,2018,Jeep
Venue ,10.85 Lakh,mumbai,Petrol,Automatic,5761,2020,Hyundai
Compass ,18.95 Lakh,mumbai,Petrol,Automatic,46000,2019,Jeep
Xcent ,5.40 Lakh,mumbai,Petrol,Automatic,44484,2017,Hyundai
XL6 ,11.85 Lakh,mumbai,Petrol,Manual,16500,2021,Maruti
Swift Dzire ,4.95 Lakh,mumbai,Petrol,Manual,27000,2016,Maruti
X3 ,34.95 Lakh,mumbai,Diesel,Automatic,32879,2016,BMW
Swift ,6.35 Lakh,mumbai,Petrol,Manual,16000,2019,Maruti
Superb ,5.75 Lakh,mumbai,Petrol,Automatic,49000,2013,Skoda
M-Class ,13.75 Lakh,mumbai,Diesel,Automatic,68000,2010,Mercedes-Benz
GLA Class ,23.75 Lakh,mumbai,Diesel,Automatic,42000,2017,Mercedes-Benz
Wagon R ,4.50 Lakh,mumbai,CNG,Manual,65000,2017,Maruti
Wagon R ,2.75 Lakh,mumbai,Petrol,Manual,74000,2012,Maruti
Creta ,11.50 Lakh,mumbai,Petrol,Automatic,32500,2017,Hyundai
Baleno ,6.95 Lakh,mumbai,Petrol,Manual,19500,2018,Maruti
Creta ,11.50 Lakh,mumbai,Petrol,Automatic,32500,2017,Hyundai
Wagon R ,2.95 Lakh,mumbai,CNG,Manual,71000,2012,Maruti
City ,2.85 Lakh,mumbai,Petrol,Manual,56000,2010,Honda
Endeavour ,4.90 Lakh,mumbai,Diesel,Automatic,111000,2012,Ford
Alcazar ,22.00 Lakh,mumbai,Petrol,Automatic,7951,2021,Hyundai
Duster ,5.51 Lakh,mumbai,Petrol,Manual,32000,2015,Renault
Wagon R ,2.95 Lakh,mumbai,CNG,Manual,79000,2012,Maruti
Swift ,4.35 Lakh,mumbai,Petrol,Manual,64000,2015,Maruti
Swift Dzire ,2.75 Lakh,mumbai,Petrol,Manual,54000,2011,Maruti
Alto K10 ,1.75 Lakh,mumbai,Petrol,Manual,67000,2012,Maruti
i20 ,3.90 Lakh,mumbai,Petrol,Manual,45357,2013,Hyundai
KWID ,4.25 Lakh,mumbai,Petrol,Automatic,20000,2018,Renault
Ecosport ,4.50 Lakh,mumbai,Petrol,Manual,44000,2013,Ford
City ,8.45 Lakh,mumbai,Petrol,Automatic,20000,2016,Honda
Amaze ,3.95 Lakh,mumbai,Petrol,Automatic,60245,2013,Honda
City ,5.35 Lakh,mumbai,Petrol,Manual,63465,2014,Honda
Yaris ,9.45 Lakh,mumbai,Petrol,Automatic,19700,2018,Toyota
GLA Class ,18.75 Lakh,mumbai,Petrol,Automatic,36500,2014,Mercedes-Benz
Creta ,12.25 Lakh,mumbai,Petrol,Manual,38170,2019,Hyundai
Jetta ,4.75 Lakh,mumbai,Diesel,Manual,59000,2011,Volkswagen
Verna ,4.50 Lakh,mumbai,Diesel,Automatic,82000,2012,Hyundai
City ,3.71 Lakh,mumbai,Petrol,Automatic,72192,2011,Honda
KUV 100 NXT ,5.45 Lakh,mumbai,CNG,Manual,33600,2019,Mahindra
Ciaz ,7.51 Lakh,mumbai,Diesel,Manual,12000,2016,Maruti
Creta ,8.75 Lakh,mumbai,Petrol,Manual,48000,2015,Hyundai
M-Class ,15.90 Lakh,mumbai,Diesel,Automatic,65000,2013,Mercedes-Benz
A3 ,27.25 Lakh,mumbai,Diesel,Automatic,44000,2020,Audi
Compass ,27.85 Lakh,mumbai,Petrol,Automatic,19500,2021,Jeep
Polo ,9.25 Lakh,mumbai,Petrol,Automatic,17000,2019,Volkswagen
6 Series ,68.00 Lakh,mumbai,Petrol,Automatic,7800,2021,BMW
Octavia ,12.00 Lakh,mumbai,Diesel,Automatic,48000,2016,Skoda
Vento ,6.05 Lakh,mumbai,Diesel,Automatic,66000,2015,Volkswagen
Taigun ,18.40 Lakh,mumbai,Petrol,Automatic,7000,2022,Volkswagen
Xcent ,4.50 Lakh,mumbai,Petrol,Manual,32000,2015,Hyundai
Hector ,18.50 Lakh,mumbai,Petrol,Automatic,23454,2020,MG
SX4 S Cross ,11.85 Lakh,mumbai,Petrol,Automatic,18042,2021,Maruti
City ,4.45 Lakh,mumbai,Petrol,Manual,45000,2013,Honda
Vento ,2.75 Lakh,mumbai,Petrol,Manual,78000,2011,Volkswagen
E-Class ,17.99 Lakh,mumbai,Diesel,Automatic,76733,2013,Mercedes-Benz
Tiago ,4.75 Lakh,mumbai,Petrol,Automatic,34765,2017,Tata
Innova Crysta ,18.95 Lakh,mumbai,Diesel,Automatic,77836,2018,Toyota
Corolla Altis ,6.71 Lakh,mumbai,Petrol,Manual,110680,2015,Toyota
XUV500 ,6.89 Lakh,mumbai,Diesel,Manual,82000,2014,Mahindra
City ,5.95 Lakh,mumbai,Petrol,Manual,62000,2015,Honda
Ertiga ,6.85 Lakh,mumbai,CNG,Manual,72000,2014,Maruti
Xcent ,4.85 Lakh,mumbai,Petrol,Automatic,54083,2015,Hyundai
E-Class ,17.50 Lakh,mumbai,Diesel,Automatic,55000,2014,Mercedes-Benz
Octavia ,17.96 Lakh,mumbai,Diesel,Automatic,57000,2017,Skoda
Vitara Brezza ,8.00 Lakh,mumbai,Diesel,Manual,73000,2017,Maruti
WR-V ,7.95 Lakh,mumbai,Petrol,Manual,16628,2018,Honda
Xylo ,4.25 Lakh,mumbai,Diesel,Manual,58427,2012,Mahindra
Polo ,3.40 Lakh,mumbai,Petrol,Manual,49365,2012,Volkswagen
Grand i10 ,5.55 Lakh,mumbai,Petrol,Manual,25974,2019,Hyundai
Verna ,4.95 Lakh,mumbai,Petrol,Automatic,59570,2014,Hyundai
C-Class ,25.50 Lakh,mumbai,Diesel,Automatic,55000,2016,Mercedes-Benz
Jazz ,7.25 Lakh,mumbai,Petrol,Automatic,27251,2018,Honda
XUV500 ,5.95 Lakh,mumbai,Diesel,Manual,98836,2013,Mahindra
C-Class ,44.00 Lakh,mumbai,Diesel,Automatic,30200,2019,Mercedes-Benz
KUV 100 ,4.45 Lakh,mumbai,Diesel,Manual,71931,2016,Mahindra
C-Class ,7.90 Lakh,mumbai,Petrol,Automatic,60000,2010,Mercedes-Benz
Ecosport ,4.85 Lakh,mumbai,Petrol,Manual,73291,2014,Ford
CLA ,19.95 Lakh,mumbai,Petrol,Automatic,31422,2015,Mercedes-Benz
Harrier ,18.75 Lakh,mumbai,Diesel,Automatic,9000,2021,Tata
Grand i10 ,3.99 Lakh,mumbai,Petrol,Manual,37413,2014,Hyundai
CR-V ,11.75 Lakh,mumbai,Petrol,Automatic,76000,2015,Honda
CR-V ,13.75 Lakh,mumbai,Petrol,Automatic,45900,2016,Honda
Octavia ,8.95 Lakh,mumbai,Diesel,Automatic,89000,2015,Skoda
Vento ,6.35 Lakh,mumbai,Diesel,Manual,68106,2015,Volkswagen
Jetta ,4.75 Lakh,mumbai,Diesel,Manual,60168,2011,Volkswagen
A4 ,10.50 Lakh,mumbai,Diesel,Automatic,85000,2012,Audi
Verna ,4.85 Lakh,mumbai,Petrol,Automatic,64000,2014,Hyundai
Corolla Altis ,8.95 Lakh,mumbai,Petrol,Automatic,50000,2015,Toyota
Swift Dzire ,3.00 Lakh,mumbai,Petrol,Manual,15000,2009,Maruti
Creta ,10.25 Lakh,mumbai,Petrol,Manual,27000,2017,Hyundai
TUV 300 ,7.85 Lakh,mumbai,Diesel,Automatic,19000,2017,Mahindra
Ciaz ,7.15 Lakh,mumbai,Petrol,Manual,44000,2017,Maruti
Corolla Altis ,8.95 Lakh,mumbai,Petrol,Automatic,54000,2016,Toyota
Swift ,6.60 Lakh,mumbai,Petrol,Automatic,11625,2018,Maruti
Alto K10 ,3.75 Lakh,mumbai,CNG,Manual,38000,2017,Maruti
Creta ,9.11 Lakh,mumbai,Petrol,Manual,45000,2016,Hyundai
Grand i10 ,3.85 Lakh,mumbai,Petrol,Manual,67419,2013,Hyundai
Fortuner ,14.25 Lakh,mumbai,Diesel,Manual,80000,2013,Toyota
Polo ,3.85 Lakh,mumbai,Petrol,Manual,75970,2013,Volkswagen
City ,6.25 Lakh,mumbai,Petrol,Manual,26000,2016,Honda
Harrier ,15.45 Lakh,mumbai,Diesel,Manual,60000,2019,Tata
City ,9.15 Lakh,mumbai,Petrol,Automatic,62000,2017,Honda
Ertiga ,9.13 Lakh,mumbai,Petrol,Automatic,58000,2019,Maruti
Vento ,6.25 Lakh,mumbai,Diesel,Manual,91000,2016,Volkswagen
Octavia ,9.00 Lakh,mumbai,Petrol,Automatic,105000,2015,Skoda
Venue ,11.65 Lakh,mumbai,Petrol,Automatic,23000,2020,Hyundai
Amaze ,3.95 Lakh,mumbai,Petrol,Manual,56000,2014,Honda
Pajero ,16.99 Lakh,mumbai,Diesel,Automatic,69000,2017,Mitsubishi
Thar ,17.50 Lakh,mumbai,Petrol,Automatic,8000,2021,Mahindra
Ecosport ,7.23 Lakh,mumbai,Petrol,Manual,39000,2017,Ford
City ,6.25 Lakh,mumbai,Petrol,Manual,56000,2014,Honda
Ciaz ,5.60 Lakh,mumbai,Petrol,Manual,74998,2015,Maruti
Sonet ,13.00 Lakh,mumbai,Diesel,Manual,40000,2020,Kia
i20 ,3.90 Lakh,mumbai,Petrol,Manual,45065,2013,Hyundai
City ,13.25 Lakh,mumbai,Petrol,Manual,16644,2021,Honda
XUV300 ,9.40 Lakh,mumbai,Petrol,Manual,15000,2019,Mahindra
X1 ,7.95 Lakh,mumbai,Diesel,Automatic,59500,2011,BMW
Duster ,4.95 Lakh,mumbai,Petrol,Manual,30132,2015,Renault
V40 ,15.75 Lakh,mumbai,Diesel,Automatic,45000,2015,Volvo
Creta ,13.35 Lakh,mumbai,Petrol,Automatic,33500,2018,Hyundai
Venue ,9.25 Lakh,mumbai,Petrol,Manual,21500,2019,Hyundai
Creta ,8.50 Lakh,mumbai,Petrol,Manual,75000,2016,Hyundai
City ,7.80 Lakh,mumbai,Petrol,Automatic,49745,2016,Honda
Celerio ,4.30 Lakh,mumbai,Petrol,Automatic,47829,2015,Maruti
City ,7.80 Lakh,mumbai,Petrol,Manual,38755,2017,Honda
City ,9.70 Lakh,mumbai,Petrol,Automatic,27446,2017,Honda
City ,5.85 Lakh,mumbai,Petrol,Manual,27000,2015,Honda
Aura ,7.70 Lakh,mumbai,CNG,Manual,40000,2021,Hyundai
Ertiga ,8.00 Lakh,mumbai,Petrol,Manual,28650,2018,Maruti
Duster ,10.45 Lakh,mumbai,Petrol,Automatic,38448,2019,Renault
Swift Dzire ,5.25 Lakh,mumbai,Petrol,Manual,51000,2015,Maruti
Creta ,10.45 Lakh,mumbai,Diesel,Automatic,54182,2015,Hyundai
X1 ,13.95 Lakh,mumbai,Diesel,Automatic,46330,2013,BMW
Celerio ,3.75 Lakh,mumbai,Petrol,Manual,55000,2014,Maruti
A4 ,14.95 Lakh,mumbai,Diesel,Automatic,57347,2015,Audi
Ertiga ,6.99 Lakh,mumbai,Petrol,Manual,51000,2014,Maruti
Jazz ,6.45 Lakh,mumbai,Petrol,Automatic,40919,2016,Honda
Venue ,10.95 Lakh,mumbai,Petrol,Automatic,17000,2019,Hyundai
Ertiga ,7.25 Lakh,mumbai,Petrol,Manual,36843,2016,Maruti
Compass ,21.25 Lakh,mumbai,Diesel,Automatic,29600,2020,Jeep
Polo ,7.45 Lakh,mumbai,Petrol,Automatic,19390,2016,Volkswagen
i10 ,3.42 Lakh,mumbai,Petrol,Manual,66382,2014,Hyundai
Q5 ,28.50 Lakh,mumbai,Diesel,Automatic,33000,2016,Audi
XUV300 ,9.75 Lakh,mumbai,Diesel,Manual,26914,2019,Mahindra
Superb ,8.25 Lakh,mumbai,Petrol,Automatic,23000,2013,Skoda
Etios ,3.80 Lakh,mumbai,Petrol,Manual,68000,2012,Toyota
Superb ,6.95 Lakh,mumbai,Diesel,Automatic,40000,2013,Skoda
Creta ,18.25 Lakh,mumbai,Petrol,Automatic,31000,2021,Hyundai
Swift ,2.35 Lakh,mumbai,Petrol,Manual,77000,2009,Maruti
Polo ,4.45 Lakh,mumbai,Petrol,Manual,26000,2016,Volkswagen
Tigor ,6.75 Lakh,mumbai,Petrol,Automatic,20000,2019,Tata
Nexon ,6.75 Lakh,mumbai,Petrol,Manual,25000,2017,Tata
Polo ,7.40 Lakh,mumbai,Petrol,Automatic,26408,2015,Volkswagen
Corolla Altis ,4.75 Lakh,mumbai,Petrol,Manual,26000,2012,Toyota
Innova ,7.55 Lakh,mumbai,Diesel,Manual,65000,2012,Toyota
Grand i10 ,4.00 Lakh,mumbai,Diesel,Manual,72000,2015,Hyundai
Eeco ,3.50 Lakh,mumbai,Petrol,Manual,69000,2013,Maruti
Wagon R ,2.95 Lakh,mumbai,CNG,Manual,35836,2011,Maruti
i20 ,6.25 Lakh,mumbai,Petrol,Manual,47000,2017,Hyundai
Polo ,3.55 Lakh,mumbai,Diesel,Manual,87000,2013,Volkswagen
Nano ,1.75 Lakh,mumbai,Petrol,Manual,31116,2015,Tata
Slavia ,16.49 Lakh,mumbai,Petrol,Automatic,5000,2022,Skoda
i20 ,2.85 Lakh,mumbai,Petrol,Manual,62000,2011,Hyundai
Santro ,4.99 Lakh,mumbai,Petrol,Manual,16000,2018,Hyundai
Innova ,10.99 Lakh,mumbai,Diesel,Manual,131000,2015,Toyota
SX4 S Cross ,10.45 Lakh,mumbai,Diesel,Manual,28000,2019,Maruti
Duster ,8.75 Lakh,mumbai,Diesel,Manual,51000,2017,Renault
Ritz ,3.25 Lakh,mumbai,Petrol,Manual,69000,2012,Maruti
Nano ,95000,mumbai,Petrol,Manual,20331,2012,Tata
Captiva ,6.00 Lakh,mumbai,Diesel,Manual,120000,2010,Chevrolet
Creta ,19.50 Lakh,mumbai,Petrol,Automatic,9067,2020,Hyundai
City ,11.95 Lakh,mumbai,Petrol,Automatic,16089,2019,Honda
Ertiga ,6.75 Lakh,mumbai,CNG,Manual,31000,2015,Maruti
Wagon R ,4.45 Lakh,mumbai,CNG,Manual,20000,2016,Maruti
X3 ,34.95 Lakh,mumbai,Diesel,Automatic,32000,2016,BMW
Compass ,16.99 Lakh,mumbai,Petrol,Automatic,27000,2019,Jeep
City ,8.50 Lakh,mumbai,Petrol,Manual,44000,2018,Honda
City ,9.70 Lakh,mumbai,Diesel,Manual,89209,2017,Honda
Elantra ,4.76 Lakh,mumbai,Diesel,Manual,81200,2012,Hyundai
City ,5.76 Lakh,mumbai,Petrol,Automatic,68000,2014,Honda
Swift ,3.65 Lakh,mumbai,Diesel,Manual,75200,2012,Maruti
Celerio ,4.80 Lakh,mumbai,Petrol,Automatic,53900,2018,Maruti
Wagon R ,90000,mumbai,Petrol,Manual,62000,2007,Maruti
KWID ,2.65 Lakh,mumbai,Petrol,Manual,42000,2016,Renault
Creta ,7.65 Lakh,mumbai,Petrol,Manual,56884,2015,Hyundai
Verna ,4.10 Lakh,mumbai,Diesel,Automatic,65000,2011,Hyundai
Baleno ,6.50 Lakh,mumbai,Petrol,Manual,35700,2019,Maruti
XL6 ,10.50 Lakh,mumbai,Petrol,Manual,27900,2019,Maruti
XUV500 ,15.75 Lakh,mumbai,Diesel,Automatic,67000,2018,Mahindra
Q3 ,28.00 Lakh,mumbai,Diesel,Automatic,26100,2017,Audi
A3 cabriolet ,48.00 Lakh,mumbai,Petrol,Automatic,20050,2017,Audi
CLA ,22.00 Lakh,mumbai,Diesel,Automatic,26100,2015,Mercedes-Benz
Compass ,12.99 Lakh,mumbai,Diesel,Manual,52095,2017,Jeep
Platinum Etios ,7.00 Lakh,mumbai,Petrol,Manual,25600,2018,Toyota
X3 ,53.00 Lakh,mumbai,Diesel,Automatic,29100,2018,BMW
Innova Crysta ,18.00 Lakh,mumbai,Diesel,Automatic,37500,2017,Toyota
M-Class ,28.00 Lakh,mumbai,Diesel,Automatic,83000,2014,Mercedes-Benz
C-Class ,32.00 Lakh,mumbai,Diesel,Automatic,19900,2017,Mercedes-Benz
S-Class ,53.00 Lakh,mumbai,Petrol,Automatic,37400,2014,Mercedes-Benz
E-Class ,22.99 Lakh,mumbai,Diesel,Automatic,44000,2015,Mercedes-Benz
Wagon R ,5.90 Lakh,mumbai,Petrol,Manual,46800,2019,Maruti
Swift ,4.35 Lakh,mumbai,Petrol,Manual,64300,2014,Maruti
Swift ,4.25 Lakh,mumbai,Petrol,Manual,65000,2016,Maruti
5 Series ,14.00 Lakh,mumbai,Diesel,Automatic,82300,2012,BMW
Rapid ,5.75 Lakh,mumbai,Diesel,Automatic,575000,2016,Skoda
Swift Dzire ,2.75 Lakh,mumbai,Petrol,Manual,63000,2010,Maruti
i20 ,9.75 Lakh,mumbai,Petrol,Automatic,14528,2021,Hyundai
Creta ,9.75 Lakh,mumbai,Diesel,Manual,46569,2017,Hyundai
Ertiga ,8.95 Lakh,mumbai,Petrol,Automatic,36500,2018,Maruti
City ,5.50 Lakh,mumbai,Petrol,Manual,89582,2014,Honda
City ,2.85 Lakh,mumbai,Petrol,Manual,55000,2010,Honda
Wagon R ,3.25 Lakh,mumbai,CNG,Manual,57000,2013,Maruti
Swift ,3.55 Lakh,mumbai,Petrol,Manual,55000,2012,Maruti
i20 Active ,4.95 Lakh,mumbai,Petrol,Manual,58000,2015,Hyundai
City ,3.85 Lakh,mumbai,Petrol,Manual,58000,2012,Honda
Wagon R ,3.85 Lakh,mumbai,Petrol,Automatic,28000,2016,Maruti
i10 ,2.90 Lakh,mumbai,Petrol,Automatic,45000,2012,Hyundai
Superb ,14.26 Lakh,mumbai,Petrol,Automatic,42000,2016,Skoda
A-Star ,2.75 Lakh,mumbai,Petrol,Automatic,52000,2010,Maruti
i20 ,2.55 Lakh,mumbai,Petrol,Manual,56000,2010,Hyundai
Nexon EV Prime ,13.50 Lakh,mumbai,Electric,Automatic,11000,2021,Tata
Innova ,5.00 Lakh,mumbai,Diesel,Manual,80000,2007,Toyota
Ecosport ,8.49 Lakh,mumbai,Diesel,Manual,30000,2020,Ford
Duster ,4.75 Lakh,mumbai,Diesel,Manual,62500,2014,Renault
WR-V ,7.85 Lakh,mumbai,Petrol,Manual,8500,2017,Honda
Freelander 2 ,15.25 Lakh,mumbai,Diesel,Automatic,118000,2014,Land Rover
Etios ,3.20 Lakh,mumbai,Petrol,Manual,46658,2011,Toyota
Creta ,8.10 Lakh,mumbai,Petrol,Manual,32996,2017,Hyundai
Innova ,7.65 Lakh,mumbai,Diesel,Manual,87000,2012,Toyota
Pajero ,7.95 Lakh,mumbai,Diesel,Manual,47000,2011,Mitsubishi
i10 ,2.45 Lakh,mumbai,Petrol,Manual,28000,2011,Hyundai
Creta ,8.50 Lakh,mumbai,Petrol,Manual,34635,2016,Hyundai
i20 ,9.75 Lakh,mumbai,Petrol,Automatic,14528,2021,Hyundai
Wagon R ,3.49 Lakh,mumbai,CNG,Manual,73504,2014,Maruti
Swift Dzire ,4.25 Lakh,mumbai,Petrol,Manual,54000,2012,Maruti
Accord ,6.90 Lakh,mumbai,Petrol,Automatic,59000,2013,Honda
Creta ,10.50 Lakh,mumbai,Petrol,Automatic,37000,2016,Hyundai
City ,8.75 Lakh,mumbai,Petrol,Manual,34000,2016,Honda
City ,4.60 Lakh,mumbai,Petrol,Manual,49000,2013,Honda
City ,5.35 Lakh,mumbai,Petrol,Manual,47399,2015,Honda
X1 ,7.25 Lakh,mumbai,Diesel,Automatic,100409,2011,BMW
Endeavour ,31.00 Lakh,mumbai,Diesel,Automatic,44000,2018,Ford
i20 ,6.95 Lakh,mumbai,Petrol,Manual,34000,2019,Hyundai
SX4 ,2.80 Lakh,mumbai,CNG,Manual,135770,2011,Maruti
Micra ,4.00 Lakh,mumbai,Petrol,Automatic,45000,2015,Nissan
XUV500 ,12.15 Lakh,mumbai,Diesel,Automatic,72238,2017,Mahindra
WR-V ,8.45 Lakh,mumbai,Petrol,Manual,27000,2018,Honda
XUV500 ,6.75 Lakh,mumbai,Diesel,Manual,96000,2014,Mahindra
Creta ,11.95 Lakh,mumbai,Petrol,Automatic,25000,2018,Hyundai
E-Class ,7.85 Lakh,mumbai,Petrol,Automatic,77000,2010,Mercedes-Benz
Ertiga ,6.75 Lakh,mumbai,CNG,Manual,77240,2014,Maruti
XE ,25.50 Lakh,mumbai,Petrol,Automatic,42000,2017,Jaguar
XUV500 ,8.95 Lakh,mumbai,Diesel,Manual,62000,2015,Mahindra
3 Series ,54.95 Lakh,mumbai,Petrol,Automatic,7900,2021,BMW
CR-V ,12.75 Lakh,mumbai,Petrol,Automatic,39000,2015,Honda
Amaze ,9.25 Lakh,mumbai,Petrol,Automatic,4900,2020,Honda
i20 ,7.25 Lakh,mumbai,Petrol,Manual,34000,2019,Hyundai
Venue ,10.75 Lakh,mumbai,Petrol,Manual,27000,2020,Hyundai
Creta ,17.45 Lakh,mumbai,Petrol,Automatic,11000,2020,Hyundai
Ignis ,5.25 Lakh,mumbai,Petrol,Manual,21043,2020,Maruti
i20 ,7.99 Lakh,mumbai,Diesel,Manual,35000,2017,Hyundai
Seltos ,16.95 Lakh,mumbai,Petrol,Automatic,7300,2021,Kia
Etios Cross ,5.25 Lakh,mumbai,Petrol,Manual,17000,2015,Toyota
Santro ,45000,mumbai,Petrol,Manual,70000,2003,Hyundai
Vitara Brezza ,7.65 Lakh,mumbai,Diesel,Manual,57000,2016,Maruti
Brio ,3.75 Lakh,mumbai,Petrol,Manual,37500,2015,Honda
Creta ,19.65 Lakh,mumbai,Petrol,Automatic,12600,2021,Hyundai
Verna ,9.85 Lakh,mumbai,Petrol,Automatic,20000,2017,Hyundai
Ciaz ,7.75 Lakh,mumbai,Diesel,Manual,14000,2016,Maruti
E-Class ,58.00 Lakh,mumbai,Petrol,Automatic,19000,2015,Mercedes-Benz
i10 ,3.25 Lakh,mumbai,Petrol,Automatic,67000,2013,Hyundai
Innova ,3.99 Lakh,mumbai,Diesel,Manual,110000,2008,Toyota
5 Series ,23.95 Lakh,mumbai,Diesel,Automatic,60000,2014,BMW
XUV500 ,5.75 Lakh,mumbai,Diesel,Manual,94000,2012,Mahindra
Grand i10 ,3.55 Lakh,mumbai,Petrol,Manual,44000,2013,Hyundai
Etios ,3.40 Lakh,mumbai,Petrol,Manual,15200,2011,Toyota
Baleno ,6.45 Lakh,mumbai,Petrol,Manual,23000,2019,Maruti
Lodgy ,5.65 Lakh,mumbai,Diesel,Manual,63000,2016,Renault
C-Class ,15.95 Lakh,mumbai,Petrol,Automatic,29000,2014,Mercedes-Benz
3 Series ,54.95 Lakh,mumbai,Petrol,Automatic,7800,2021,BMW
Duster ,4.95 Lakh,mumbai,Diesel,Manual,59000,2014,Renault
City ,4.95 Lakh,mumbai,Petrol,Automatic,25000,2012,Honda
i10 ,2.45 Lakh,mumbai,Petrol,Manual,94000,2011,Hyundai
Wagon R ,5.34 Lakh,mumbai,Petrol,Manual,18000,2019,Maruti
XUV500 ,4.99 Lakh,mumbai,Diesel,Manual,65191,2012,Mahindra
Wagon R ,4.85 Lakh,mumbai,CNG,Manual,80000,2018,Maruti
Quanto ,3.20 Lakh,mumbai,Diesel,Manual,84500,2014,Mahindra
Wagon R ,3.85 Lakh,mumbai,CNG,Manual,67000,2014,Maruti
Wagon R ,3.61 Lakh,mumbai,CNG,Manual,33000,2013,Maruti
Wagon R ,4.36 Lakh,mumbai,Petrol,Manual,33000,2015,Maruti
Celerio ,5.61 Lakh,mumbai,CNG,Manual,31500,2018,Maruti
Vitara Brezza ,8.95 Lakh,mumbai,Diesel,Manual,74050,2017,Maruti
i20 ,5.99 Lakh,mumbai,Petrol,Manual,20000,2016,Hyundai
Octavia ,11.25 Lakh,mumbai,Petrol,Automatic,58000,2017,Skoda
Superb ,16.75 Lakh,mumbai,Petrol,Automatic,53000,2016,Skoda
Amaze ,4.45 Lakh,mumbai,Petrol,Manual,29000,2014,Honda
Amaze ,5.25 Lakh,mumbai,Petrol,Automatic,26000,2015,Honda
Santa Fe ,14.51 Lakh,mumbai,Diesel,Automatic,91000,2015,Hyundai
City ,2.95 Lakh,mumbai,Petrol,Automatic,60000,2009,Honda
Range Rover Evoque ,70.00 Lakh,mumbai,Diesel,Automatic,18000,2020,Land Rover
Amaze ,7.35 Lakh,mumbai,Petrol,Manual,11200,2018,Honda
City ,7.75 Lakh,mumbai,Petrol,Automatic,46000,2015,Honda
Brio ,3.25 Lakh,mumbai,Petrol,Manual,22000,2013,Honda
Verna ,3.50 Lakh,mumbai,Diesel,Manual,110000,2012,Hyundai
Ritz ,3.95 Lakh,mumbai,Petrol,Manual,23213,2015,Maruti
