,Name,Price,Location,Fuel Type,Transmission,Kms Driven,Year,Company Name
9198,B Class ,1250000,mumbai,Diesel,Automatic,45000,2015,Mercedes-Benz
9199,i20 ,585000,mumbai,Petrol,Manual,56050,2015,Hyundai
9200,X5 ,3050000,mumbai,Diesel,Automatic,93000,2015,BMW
9201,X3 ,1350000,mumbai,Diesel,Automatic,97800,2013,BMW
9202,City ,655000,mumbai,Petrol,Automatic,22025,2014,Honda
9203,Glanza ,825000,mumbai,Petrol,Automatic,32025,2019,Toyota
9204,Ciaz ,835000,mumbai,Petrol,Manual,12525,2018,Maruti
9205,Range Rover ,11000000,mumbai,Diesel,Automatic,84000,2015,Land Rover
9206,i20 ,345000,mumbai,Petrol,Manual,34075,2013,Hyundai
9207,SX4 ,225000,mumbai,CNG,Manual,68192,2008,Maruti
9208,Seltos ,1595000,mumbai,Petrol,Automatic,2525,2020,Kia
9209,City ,795000,mumbai,Petrol,Automatic,53025,2016,Honda
9210,A3 ,2450000,mumbai,Diesel,Automatic,31000,2018,Audi
9211,S-Presso ,495000,mumbai,Petrol,Automatic,19075,2019,Maruti
9212,Wagon R ,250000,mumbai,Petrol,Manual,44025,2011,Maruti
9213,Jazz ,565000,mumbai,Petrol,Manual,25025,2017,Honda
9214,Elantra ,1095000,mumbai,Petrol,Automatic,32075,2016,Hyundai
9215,Corolla Altis ,345000,mumbai,Petrol,Manual,74011,2009,Toyota
9216,Ertiga ,669000,mumbai,CNG,Manual,50363,2014,Maruti
9217,Ritz ,285000,mumbai,Diesel,Manual,57000,2011,Maruti
9218,i10 ,275000,mumbai,Petrol,Manual,41000,2012,Hyundai
9219,Ciaz ,721000,mumbai,Petrol,Manual,36000,2019,Maruti
9220,Duster ,575000,mumbai,Diesel,Manual,68000,2015,Renault
9221,Creta ,1125000,mumbai,Diesel,Manual,43360,2018,Hyundai
9222,CLA ,2350000,mumbai,Petrol,Automatic,57002,2017,Mercedes-Benz
9223,A3 ,2000000,mumbai,Diesel,Automatic,32200,2016,Audi
9224,Ecosport ,675000,mumbai,Petrol,Automatic,46000,2017,Ford
9225,City ,675000,mumbai,Petrol,Automatic,66376,2015,Honda
9226,Q5 ,1175000,mumbai,Diesel,Automatic,72000,2010,Audi
9227,Alto 800 ,295000,mumbai,Petrol,Manual,20277,2016,Maruti
9228,Creta ,1267000,mumbai,Petrol,Automatic,32719,2018,Hyundai
9229,City ,1575000,mumbai,Petrol,Automatic,11539,2021,Honda
9230,Polo ,375000,mumbai,Petrol,Manual,32000,2013,Volkswagen
9231,3 Series GT ,3150000,mumbai,Diesel,Automatic,19000,2017,BMW
9232,Swift ,245000,mumbai,Petrol,Manual,52200,2010,Maruti
9233,City ,1395000,mumbai,Petrol,Automatic,23383,2020,Honda
9234,Innova ,613000,mumbai,Diesel,Manual,148000,2011,Toyota
9235,City ,395000,mumbai,Petrol,Manual,66600,2013,Honda
9236,Polo ,525000,mumbai,Petrol,Manual,39000,2017,Volkswagen
9237,Baleno ,655000,mumbai,Petrol,Manual,39000,2016,Maruti
9238,Wagon R ,350000,mumbai,CNG,Manual,70000,2014,Maruti
9239,Innova Crysta ,1895000,mumbai,Diesel,Automatic,48000,2019,Toyota
9240,Alto 800 ,185000,mumbai,Petrol,Manual,14200,2012,Maruti
9241,Ertiga ,565000,mumbai,CNG,Manual,74000,2013,Maruti
9242,WR-V ,775000,mumbai,Diesel,Manual,63000,2017,Honda
9245,Zen Estilo ,225000,mumbai,Petrol,Manual,72000,2012,Maruti
9246,Swift ,225000,mumbai,Petrol,Manual,77250,2008,Maruti
9247,Scorpio ,375000,mumbai,Diesel,Manual,94000,2011,Mahindra
9248,Swift ,210000,mumbai,Petrol,Manual,65000,2010,Maruti
9249,Innova ,825000,mumbai,Diesel,Manual,118000,2014,Toyota
9250,Ertiga ,1175000,mumbai,Petrol,Automatic,29000,2020,Maruti
9252,E-Class ,795000,mumbai,Petrol,Automatic,83919,2010,Mercedes-Benz
9253,C-Class ,6375000,mumbai,Petrol,Automatic,17000,2017,Mercedes-Benz
9254,Jazz ,625000,mumbai,Petrol,Manual,28000,2017,Honda
9255,Wagon R ,350000,mumbai,CNG,Manual,61000,2014,Maruti
9256,Ertiga ,730000,mumbai,CNG,Manual,50100,2014,Maruti
9257,XF ,3600000,mumbai,Petrol,Automatic,15500,2017,Jaguar
9258,Wagon R ,335000,mumbai,CNG,Manual,88000,2014,Maruti
9259,Thar ,1755000,mumbai,Petrol,Automatic,7635,2021,Mahindra
9260,City ,345000,mumbai,Petrol,Automatic,62000,2011,Honda
9261,Ertiga ,595000,mumbai,Petrol,Manual,46519,2014,Maruti
9262,Eeco ,409999,mumbai,Petrol,Manual,33000,2016,Maruti
9264,Gloster ,3750000,mumbai,Diesel,Automatic,31000,2021,MG
9266,XUV500 ,965000,mumbai,Diesel,Manual,68000,2017,Mahindra
9267,Ciaz ,775000,mumbai,Petrol,Automatic,54300,2017,Maruti
9268,Compass ,1625000,mumbai,Petrol,Automatic,14000,2018,Jeep
9269,Venue ,1085000,mumbai,Petrol,Automatic,5761,2020,Hyundai
9270,Compass ,1895000,mumbai,Petrol,Automatic,46000,2019,Jeep
9271,Xcent ,540000,mumbai,Petrol,Automatic,44484,2017,Hyundai
9272,XL6 ,1185000,mumbai,Petrol,Manual,16500,2021,Maruti
9273,Swift Dzire ,495000,mumbai,Petrol,Manual,27000,2016,Maruti
9274,X3 ,3495000,mumbai,Diesel,Automatic,32879,2016,BMW
9275,Swift ,635000,mumbai,Petrol,Manual,16000,2019,Maruti
9276,Superb ,575000,mumbai,Petrol,Automatic,49000,2013,Skoda
9277,M-Class ,1375000,mumbai,Diesel,Automatic,68000,2010,Mercedes-Benz
9278,GLA Class ,2375000,mumbai,Diesel,Automatic,42000,2017,Mercedes-Benz
9279,Wagon R ,450000,mumbai,CNG,Manual,65000,2017,Maruti
9280,Wagon R ,275000,mumbai,Petrol,Manual,74000,2012,Maruti
9281,Creta ,1150000,mumbai,Petrol,Automatic,32500,2017,Hyundai
9282,Baleno ,695000,mumbai,Petrol,Manual,19500,2018,Maruti
9283,Creta ,1150000,mumbai,Petrol,Automatic,32500,2017,Hyundai
9284,Wagon R ,295000,mumbai,CNG,Manual,71000,2012,Maruti
9285,City ,285000,mumbai,Petrol,Manual,56000,2010,Honda
9286,Endeavour ,490000,mumbai,Diesel,Automatic,111000,2012,Ford
9287,Alcazar ,2200000,mumbai,Petrol,Automatic,7951,2021,Hyundai
9288,Duster ,551000,mumbai,Petrol,Manual,32000,2015,Renault
9289,Wagon R ,295000,mumbai,CNG,Manual,79000,2012,Maruti
9290,Swift ,434999,mumbai,Petrol,Manual,64000,2015,Maruti
9291,Swift Dzire ,275000,mumbai,Petrol,Manual,54000,2011,Maruti
9292,Alto K10 ,175000,mumbai,Petrol,Manual,67000,2012,Maruti
9293,i20 ,390000,mumbai,Petrol,Manual,45357,2013,Hyundai
9294,KWID ,425000,mumbai,Petrol,Automatic,20000,2018,Renault
9295,Ecosport ,450000,mumbai,Petrol,Manual,44000,2013,Ford
9296,City ,844999,mumbai,Petrol,Automatic,20000,2016,Honda
9297,Amaze ,395000,mumbai,Petrol,Automatic,60245,2013,Honda
9298,City ,535000,mumbai,Petrol,Manual,63465,2014,Honda
9299,Yaris ,944999,mumbai,Petrol,Automatic,19700,2018,Toyota
